COUNTRY,DT_REF,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FOG,RAIN,SNOW,HAIL,THUNDER,TORNADO
BOSNIA AND HERZEGOVINA,2019-06-09,755.25,631.0,"","",60.0,33.25,82.5,"",873.5,621.5,"","",1,0,0,0,0,0
TURKEY,2019-02-12,476.9568345323741,361.52517985611513,10162.338461538462,9580.987654320988,90.16923076923077,49.39855072463768,100.01449275362319,213.57142857142858,560.705035971223,377.9568345323741,11.63636352076675,60.45454545454545,1,1,0,0,1,0
GERMANY,2019-05-06,432.92753623188406,336.1159420289855,10197.5,"",60.971014492753625,65.66176470588235,127.67647058823529,234.19230769230768,504.15942028985506,343.94202898550725,1.0,"",0,1,1,0,0,0
CAMEROON,2019-07-09,778.4,715.6,"","",55.8,59.2,96.2,"",834.8,723.2,"","",0,1,0,0,1,0
GUAM,2019-11-04,823.0,763.5,10044.666666666666,9898.5,98.5,78.66666666666667,120.33333333333333,"",853.3333333333334,798.6666666666666,1.0,"",0,1,0,0,0,0
IRAQ,2019-08-24,997.483870967742,561.3225806451613,10043.142857142857,"",60.83870967741935,51.375,83.5,159.0,1141.6129032258063,812.258064516129,0.0,"",0,0,0,0,0,0
NETHERLANDS ANTILLES,2019-06-12,829.0,726.75,10160.5,10152.5,75.33333333333333,123.5,152.5,233.0,890.5,798.0,0.0,"",0,1,0,0,0,0
NEPAL,2019-01-22,560.0666666666667,476.8666666666667,10161.0,9201.42857142857,33.13333333333333,26.666666666666668,55.4,"",651.0,461.93333333333334,76.14285714285714,"",1,1,1,0,1,0
PALAU - TRUST TERRITORY OF THE PACIFIC ISLANDS,2019-03-10,796.0,745.0,"","",141.0,75.0,130.0,210.0,849.0,750.0,79.0,"",0,0,0,0,0,0
MICRONESIA,2019-11-20,847.8333333333334,769.8333333333334,10087.0,10074.75,136.16666666666666,53.166666666666664,92.66666666666667,190.0,886.1666666666666,783.3333333333334,49.333333333333336,"",0,1,0,0,0,0
TANZANIA,2019-08-02,725.4,623.6666666666666,10174.666666666666,9178.357142857143,95.46666666666667,66.4,150.53333333333333,"",830.5333333333333,650.1333333333333,3.5,"",0,1,0,0,1,0
SAO TOME AND PRINCIPE,2019-03-24,840.0,773.0,"","",62.0,54.0,80.0,"",860.0,824.0,"","",0,0,0,0,1,0
MARSHALL ISLANDS,2019-12-31,834.6666666666666,765.6666666666666,10103.0,10100.0,132.33333333333334,105.33333333333333,160.0,270.0,861.3333333333334,818.3333333333334,"","",0,1,0,0,0,0
CUBA,2019-03-18,759.25,676.1666666666666,10162.666666666666,10113.666666666666,55.833333333333336,55.416666666666664,107.08333333333333,"",860.1818181818181,689.3636363636364,6.0,"",1,1,0,0,0,0
ECUADOR,2019-02-25,725.7058823529412,654.2352941176471,"","",62.11764705882353,41.294117647058826,83.94117647058823,"",796.4705882352941,656.4705882352941,39.142857142857146,"",0,1,0,0,1,0
OMAN,2019-02-12,721.1315789473684,559.7368421052631,10138.375,9830.558823529413,95.33333333333333,96.36842105263158,159.1578947368421,289.0,806.9736842105264,650.8947368421053,7.083333333333333,"",1,1,0,0,0,0
SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,2019-03-27,377.0,337.0,10040.0,10039.0,"",71.0,160.5,"",431.5,330.0,"","",0,0,0,0,0,0
MALAWI,2019-05-08,737.0,597.0,"","",87.0,75.0,140.0,"",770.0,590.0,"","",0,0,0,0,0,0
SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,2019-01-22,412.5,388.0,9890.0,9889.0,"",104.0,249.5,"",465.0,385.5,"","",0,0,0,0,0,0
RUSSIA,2019-09-09,524.194950911641,436.1758087201125,10161.101880877743,9910.895223420646,171.86171761280931,50.939907550077045,82.5130970724191,239.54545454545453,634.2833099579243,410.35063113604485,3.8516129047639907,4.0,1,1,1,1,1,0
GABON,2019-10-25,804.3,737.5,10107.0,9855.0,62.9,38.6,89.25,"",867.2,737.4,117.99999237060547,"",0,1,0,0,1,0
ZAIRE,2019-12-15,767.5,689.25,"","",49.75,63.5,145.5,"",844.75,684.5,"","",0,1,0,0,1,0
LESOTHO,2019-09-23,653.0,331.0,"","",62.0,56.0,99.0,"",752.0,446.0,"","",0,0,0,0,0,0
LIBERIA,2019-01-17,813.0,753.0,"","",52.0,47.0,120.0,"",932.0,752.0,"","",0,0,0,0,0,0
COSTA RICA,2019-10-26,742.5,701.0,10107.25,9565.0,60.5,41.0,92.5,"",834.5,668.75,81.0,"",1,1,0,0,1,0
ANGUILLA,2019-06-14,833.5,709.0,10187.0,10145.0,147.5,149.0,165.0,"",871.0,767.5,"","",0,0,0,0,0,0
SUDAN,2019-06-21,978.0,528.0,"","","",90.0,150.0,"",1094.0,860.0,"","",0,0,0,0,0,0
BAHAMAS THE,2019-03-16,747.0,653.0,10198.5,"",76.5,43.0,79.5,"",825.0,610.0,0.0,"",0,0,0,0,0,0
GUAM,2019-08-31,824.0,762.0,10095.0,9946.5,97.0,49.0,103.66666666666667,"",879.3333333333334,784.3333333333334,30.0,"",0,1,0,0,0,0
OMAN,2019-05-02,874.9473684210526,461.86842105263156,10060.161290322581,9766.911764705883,70.2,63.1578947368421,125.25,"",1003.8947368421053,743.3157894736842,"","",0,0,0,0,0,0
FRENCH GUIANA,2019-06-17,805.0,747.0,"","",89.0,35.0,111.0,"",896.0,745.0,55.0,"",0,0,0,0,0,0
ITALY,2019-04-22,584.5,482.02521008403363,10130.941176470587,9533.57142857143,53.54255319148936,104.39655172413794,172.46902654867256,339.7560975609756,645.9333333333333,521.3,4.5,311.0,1,1,0,0,1,0
KUWAIT,2019-07-23,1032.0,462.0,9970.538461538461,"",90.28571428571429,108.06666666666666,167.33333333333334,344.5,1164.5333333333333,901.6666666666666,2.0,"",0,0,0,0,0,0
CHILE,2019-11-21,611.448275862069,453.13793103448273,10151.190476190477,9869.5,68.75,84.6896551724138,146.06896551724137,235.0,715.1724137931035,498.3448275862069,5.0,"",0,1,0,0,0,0
CAMEROON,2019-11-09,833.2,695.0,10083.5,9599.666666666666,64.0,48.2,88.0,"",916.4,723.2,"","",1,1,0,0,1,0
BRUNEI,2019-11-20,816.0,764.0,"","",52.0,42.0,99.0,"",900.0,741.0,"","",0,1,0,0,1,0
MARSHALL ISLANDS,2019-09-17,854.3333333333334,761.6666666666666,10106.0,10102.0,143.0,87.66666666666667,143.0,181.0,882.6666666666666,817.6666666666666,51.5,"",0,0,0,0,0,0
UGANDA,2019-07-19,665.0,638.0,"","",62.0,21.0,41.0,"",680.0,644.0,"","",0,0,0,0,0,0
MALTA,2019-08-19,794.0,681.0,"","",63.0,46.0,99.0,"",865.0,716.0,"","",0,0,0,0,0,0
UNITED STATES,2019-04-29,552.2175558077942,422.54264250994254,10188.051413881749,9743.454590083456,95.29060620083295,79.63559662515067,156.124847001224,235.7198697068404,665.9148372445118,455.9224366250473,21.048565150886184,58.833333333333336,1,1,1,1,1,0
BRUNEI,2019-08-04,831.0,781.0,"","",49.0,44.0,120.0,"",898.0,763.0,"","",0,1,0,0,0,0
GABON,2019-06-29,781.7777777777778,714.1111111111111,10137.5,9883.5,56.333333333333336,48.4,87.25,"",837.0,721.0,"","",0,0,0,0,0,0
MACAU,2019-11-01,780.0,703.0,"","",62.0,97.0,150.0,"",840.0,727.0,"","",0,0,0,0,0,0
FRENCH SOUTHERN AND ANTARCTIC LANDS,2019-08-06,548.75,494.25,10037.25,9974.5,"",159.0,297.75,346.0,592.75,493.75,"","",0,0,0,0,0,0
NIUE,2019-12-11,777.0,752.0,"","",142.0,33.0,120.0,"",844.0,709.0,56.0,"",0,1,0,0,1,0
KOREA,2019-01-20,287.76666666666665,95.47777777777777,10224.467532467532,10037.192307692309,115.89285714285714,74.80898876404494,121.89772727272727,249.5,365.6111111111111,210.1,4.176470588235294,"",0,1,1,0,0,0
MAYOTTE,2019-07-28,786.0,695.0,"","",65.0,136.0,171.0,"",833.0,756.0,"","",0,0,0,0,0,0
TANZANIA,2019-05-25,715.4666666666667,650.9333333333333,10153.666666666666,9171.857142857143,135.06666666666666,55.93333333333333,134.14285714285714,"",801.1333333333333,664.8,40.20000038146973,"",0,1,0,0,1,0
TUNISIA,2019-03-24,565.5925925925926,470.6666666666667,10235.333333333334,9979.772727272728,60.714285714285715,40.25925925925926,84.92307692307692,"",671.4814814814815,463.4074074074074,7.333333333333333,"",1,1,0,0,0,0
ANTARCTICA,2019-08-18,-153.67567567567568,-42.6,9853.01923076923,9009.462686567163,83.78571428571429,143.39705882352942,229.046875,516.75,-84.67567567567568,-237.5810810810811,5.857142857142857,313.2857142857143,1,1,1,0,0,0
ANGUILLA,2019-02-10,786.0,671.0,10188.0,10146.0,136.0,128.0,150.0,"",820.5,709.0,10.0,"",0,1,0,0,0,0
GEORGIA,2019-06-25,783.0769230769231,644.2307692307693,10138.714285714286,9637.111111111111,126.2,60.75,114.33333333333333,280.0,889.0,679.4615384615385,0.0,"",1,1,0,0,1,0
MONTSERRAT,2019-04-27,780.0,749.0,"","",62.0,104.0,120.0,"",806.0,734.0,"","",0,1,0,0,0,0
INDONESIA,2019-09-14,801.787610619469,697.2300884955753,10124.679611650485,10031.203883495145,47.2212389380531,47.91150442477876,97.86486486486487,209.66666666666666,887.5132743362832,717.5309734513274,6.0,"",1,1,0,0,1,0
FRENCH SOUTHERN AND ANTARCTIC LANDS,2019-09-07,509.0,450.25,10086.75,9976.333333333334,"",158.0,229.0,355.3333333333333,548.0,468.75,"","",0,0,0,0,0,0
SPAIN,2019-10-14,694.9230769230769,602.0769230769231,10196.75,9594.8,104.91666666666667,88.15384615384616,148.30769230769232,200.66666666666666,749.8461538461538,645.3076923076923,1.0,"",1,1,0,0,0,0
MARTINIQUE,2019-03-29,784.0,690.0,"","",85.0,64.0,140.0,"",885.0,691.0,"","",0,0,0,0,0,0
CAMEROON,2019-04-08,882.8,682.2,10074.0,9595.666666666666,60.25,55.0,111.8,340.0,990.6,791.2,55.0,"",1,1,0,0,1,1
CHINA,2019-12-12,367.67929292929296,228.91414141414143,10237.53989361702,9213.47340425532,98.26342710997443,43.33585858585859,74.54292929292929,175.34126984126985,494.2676767676768,246.0580808080808,69.99999968210857,24.451612903225808,1,1,1,0,0,0
ANTIGUA AND BARBUDA,2019-12-04,806.0,734.0,10145.0,10127.0,104.0,30.0,111.0,"",852.0,766.5,1.0,"",0,0,0,0,0,0
MOZAMBIQUE,2019-04-07,797.6666666666666,716.5555555555555,10162.363636363636,9355.5,120.44444444444444,62.72222222222222,105.05555555555556,"",865.9444444444445,717.3888888888889,13.333333333333334,"",1,1,0,0,0,0
ITALY,2019-01-01,429.77685950413223,328.78512396694214,10242.533333333333,9651.72,52.94805194805195,73.0,135.85087719298247,298.8095238095238,493.1818181818182,365.297520661157,3.09375,35.0,1,1,1,0,0,0
LESOTHO,2019-05-06,647.0,443.0,"","",62.0,23.0,41.0,"",734.0,518.0,"","",0,0,0,0,0,0
CROATIA,2019-06-29,762.6744186046511,527.7441860465116,10185.290322580646,9933.529411764706,162.11627906976744,63.214285714285715,109.33333333333333,329.75,846.1162790697674,651.0697674418604,"","",0,0,0,0,0,0
WESTERN SAMOA,2019-05-22,777.125,733.6,10093.142857142857,10007.5,89.33333333333333,31.4,58.6,"",849.25,733.875,164.0,"",0,0,0,0,0,0
RUSSIA,2019-02-19,108.40389016018307,32.692219679633865,10126.328320802006,9863.36809815951,145.13214739517153,62.01560468140442,97.21586475942783,258.5952380952381,198.27574370709382,-3.861397479954181,3.231939165915524,166.31382978723406,1,1,1,1,0,0
PAKISTAN,2019-01-14,519.0,355.025,10208.052631578947,9410.434782608696,29.487179487179485,28.675,66.77142857142857,"",643.1,403.8,"","",1,0,0,0,0,0
HONDURAS,2019-07-24,816.8,703.9333333333333,10140.727272727272,9724.3,71.66666666666667,48.266666666666666,109.8,220.0,903.4666666666667,698.8,"","",0,1,0,0,1,0
MALTA,2019-04-14,578.0,499.0,"","",62.0,116.0,190.0,"",639.0,527.0,2.0,"",0,1,0,0,0,0
ANGUILLA,2019-02-25,770.0,661.5,10202.0,10160.0,143.0,126.5,171.0,"",822.0,694.5,3.0,"",0,0,0,0,0,0
ANTARCTICA,2019-01-23,162.53333333333333,184.15384615384616,9884.0,9093.442857142858,114.5,104.4931506849315,156.29577464788733,253.625,210.29333333333332,119.44,1.1,154.75,1,1,1,0,0,0
ANGOLA,2019-03-15,804.3636363636364,684.7,"","",62.90909090909091,59.18181818181818,87.36363636363636,"",866.5454545454545,725.6363636363636,"","",0,1,0,0,1,0
FIJI,2019-10-28,781.0666666666667,703.9333333333333,10109.714285714286,10080.666666666666,165.2,113.4,148.46666666666667,229.0,836.0,742.0666666666667,7.545454198663885,"",0,1,0,0,0,0
AUSTRALIA,2019-10-07,654.6222222222223,483.08995815899584,10145.056265984655,9959.375959079283,77.44067796610169,84.07878787878788,142.8673469387755,270.7857142857143,762.89898989899,541.6707070707071,11.763779595142275,"",1,1,1,0,1,0
PARAGUAY,2019-03-30,817.65,688.25,10137.315789473685,9947.78947368421,119.73684210526316,44.2,89.94736842105263,"",912.35,709.15,5.0,"",0,0,0,0,0,0
SPAIN,2019-07-05,709.0,592.0,10184.0,9232.666666666666,103.9,97.18181818181819,156.45454545454547,224.33333333333334,771.4545454545455,646.8181818181819,"","",0,1,0,0,0,0
CYPRUS,2019-07-09,840.1333333333333,682.5333333333333,10076.9,9996.9,62.333333333333336,55.2,121.26666666666667,"",926.7333333333333,733.7333333333333,0.0,"",0,0,0,0,0,0
AMERICAN SAMOA,2019-06-08,821.5,750.0,10105.0,10100.0,109.0,36.5,80.0,"",863.0,778.0,"","",0,0,0,0,0,0
SWAZILAND,2019-09-18,745.125,527.0,"",9475.75,"",57.5,114.2,241.0,982.7142857142857,608.0,"","",0,0,0,0,0,0
GAMBIA  THE,2019-10-07,788.0,746.5,10108.0,"",61.0,37.0,135.0,"",844.0,711.5,51.0,"",0,1,0,0,1,0
CENTRAL AFRICAN REPUBLIC,2019-10-03,730.0,702.6666666666666,10101.0,9382.0,60.0,38.0,86.33333333333333,"",816.3333333333334,682.3333333333334,16.0,"",1,1,0,0,1,0
UNITED KINGDOM,2019-06-18,490.5,456.0,10120.0,10075.0,"",47.0,85.5,"",534.0,441.0,"","",0,0,0,0,0,0
ANGOLA,2019-01-15,762.0909090909091,635.5,10115.5,"",66.0909090909091,70.18181818181819,103.36363636363636,"",815.3636363636364,693.9090909090909,"","",0,1,0,0,0,0
COOK ISLANDS,2019-03-31,780.0,745.0,"","",59.0,118.0,190.0,311.0,824.0,700.0,146.0,"",0,1,0,0,0,0
KENYA,2019-05-10,734.2857142857143,650.3333333333334,10138.75,8218.0,156.15,56.095238095238095,113.05,"",817.5238095238095,661.5714285714286,21.9,"",1,1,0,0,1,0
KOREA,2019-12-19,320.13274336283183,170.98230088495575,10260.660194174758,10078.38961038961,101.69911504424779,49.45454545454545,90.75,247.0,397.8053097345133,250.46902654867256,9.2,12.0,1,1,1,0,0,0
CONGO,2019-05-20,856.2,739.4,"","",59.6,41.2,82.4,"",903.2,795.2,"","",0,0,0,0,1,0
GUINEA-BISSAU,2019-11-18,809.0,724.0,"","",59.0,20.0,41.0,"",914.0,752.0,"","",0,0,0,0,0,0
ROMANIA,2019-07-27,735.6158536585366,600.1851851851852,10076.990099009901,9587.265734265735,90.39455782312925,43.423312883435585,83.66257668711657,149.26582278481013,863.6768292682926,614.6585365853658,6.818181818181818,6.0,1,1,0,0,1,0
MONTSERRAT,2019-05-27,808.0,754.0,"","",62.0,111.0,233.0,"",824.0,770.0,"","",0,0,0,0,0,0
SYRIA,2019-04-30,701.5,541.6666666666666,10147.2,9444.0,90.83333333333333,50.8,95.2,"",835.5,574.5,"","",0,1,0,0,0,0
GABON,2019-04-04,854.3333333333334,752.2222222222222,10079.0,9828.5,66.11111111111111,51.75,97.75,"",918.4444444444445,762.0,"","",0,1,0,0,1,0
ALGERIA,2019-08-04,900.1392405063291,539.8571428571429,10106.470588235294,9081.833333333334,55.067796610169495,59.54794520547945,125.30434782608695,410.0,995.7974683544304,782.6835443037975,5.166666666666667,"",0,1,0,0,1,0
BANGLADESH,2019-05-27,867.8181818181819,786.7272727272727,10037.8,10023.4,27.727272727272727,32.27272727272727,71.0,"",955.0909090909091,791.4545454545455,50.0,"",0,1,0,0,1,0
TURKMENISTAN,2019-09-01,721.9565217391304,442.04347826086956,10137.55,9939.0,87.0,48.63157894736842,82.42105263157895,"",834.6521739130435,593.5217391304348,0.0,"",0,1,0,0,0,0
HUNGARY,2019-03-16,474.1818181818182,377.5151515151515,10102.357142857143,9885.413793103447,109.375,78.93939393939394,147.06060606060606,251.4,532.8181818181819,420.3030303030303,10.782608695652174,"",0,1,1,0,0,0
JAMAICA,2019-07-26,849.0,751.5,10159.5,10152.5,84.0,95.0,225.0,"",921.5,787.0,0.0,"",0,0,0,0,1,0
DOMINICA,2019-04-04,795.0,674.5,10171.5,10157.5,85.5,76.5,119.5,235.5,864.0,706.0,34.0,"",0,1,0,0,0,0
RUSSIA,2019-07-24,616.4866760168303,519.3623595505618,10089.006230529594,9847.85736196319,137.25726744186048,48.46525679758308,76.45015105740181,213.68,714.8092566619916,508.39130434782606,7.990322560648765,"",1,1,1,0,1,0
MONGOLIA,2019-04-09,315.2096774193548,90.75806451612904,10291.688524590163,8680.475409836066,259.3709677419355,66.23728813559322,112.32203389830508,"",427.7741935483871,187.6290322580645,10.285714285714286,14.8,0,0,1,0,0,0
CENTRAL AFRICAN REPUBLIC,2019-11-07,782.5,712.0,"","",58.5,38.0,155.5,"",874.5,709.5,"","",1,1,0,0,1,0
BOTSWANA,2019-02-27,839.4615384615385,563.3076923076923,"",8955.8,73.08333333333333,39.916666666666664,92.0,"",960.8461538461538,680.6923076923077,39.0,"",0,1,0,0,1,0
NIGERIA,2019-09-26,796.1538461538462,720.5384615384615,10129.166666666666,10055.5,57.46153846153846,52.38461538461539,118.38461538461539,"",875.3846153846154,726.2307692307693,17.0,"",0,1,0,0,1,0
NEPAL,2019-02-14,599.7333333333333,528.2666666666667,10164.125,9207.142857142857,35.333333333333336,20.6,50.07142857142857,"",700.0666666666667,503.53333333333336,10.428571428571429,"",1,1,0,0,1,0
CENTRAL AFRICAN REPUBLIC,2019-12-23,748.6666666666666,550.3333333333334,10095.5,9380.666666666666,68.33333333333333,78.33333333333333,142.33333333333334,"",909.3333333333334,621.0,"","",0,0,0,0,0,0
EUROPA ISLAND,2019-08-01,731.0,698.0,10198.0,10191.0,"",70.0,117.0,196.0,784.0,703.0,"","",0,0,0,0,0,0
GREECE,2019-11-02,614.7142857142857,518.7708333333334,10180.333333333334,9915.333333333334,61.45945945945946,52.795918367346935,95.3061224489796,185.35,678.469387755102,552.5714285714286,9.571428571428571,"",1,1,0,0,0,0
CANADA,2019-04-25,355.348623853211,213.47552447552448,10163.70588235294,9789.368600682594,135.73764258555133,80.41327124563446,152.98883374689825,246.60381861575178,473.0631458094145,258.3926521239954,14.936170172184072,58.21965317919075,1,1,1,0,1,0
CENTRAL AFRICAN REPUBLIC,2019-07-11,748.0,707.0,"","",58.0,53.0,80.0,"",806.0,698.0,"","",0,0,0,0,0,0
BOSNIA AND HERZEGOVINA,2019-02-08,336.0625,301.625,10226.555555555555,9582.333333333334,44.266666666666666,25.8125,51.9375,"",432.5625,266.3125,"",736.0,1,0,0,0,0,0
INDONESIA,2019-01-29,802.7410714285714,748.4553571428571,10109.191919191919,10023.353535353535,48.49107142857143,39.955357142857146,90.24324324324324,236.66666666666666,870.5803571428571,745.6696428571429,22.25,"",1,1,0,1,1,0
FRENCH SOUTHERN AND ANTARCTIC LANDS,2019-09-01,505.5,451.0,10094.5,10030.25,"",125.0,188.75,288.6666666666667,559.25,457.25,"","",0,0,0,0,0,0
SOLOMON ISLANDS,2019-02-09,815.3333333333334,774.1666666666666,10064.166666666666,"",104.16666666666667,56.833333333333336,90.16666666666667,"",843.1666666666666,780.1666666666666,132.60000610351562,"",1,1,0,0,1,0
SINGAPORE,2019-03-14,845.3333333333334,729.0,"","",61.666666666666664,63.333333333333336,117.0,"",920.6666666666666,782.0,"","",0,0,0,0,0,0
MALTA,2019-02-12,527.0,379.0,"","",64.0,139.0,200.0,"",579.0,482.0,"","",0,0,0,0,0,0
KOREA,2019-05-30,675.0989010989011,490.2967032967033,10096.52564102564,9925.051282051281,111.24719101123596,53.766666666666666,102.25842696629213,223.0,769.9560439560439,543.0769230769231,"","",0,1,0,0,1,0
KENYA,2019-12-23,723.421052631579,653.2631578947369,10121.666666666666,"",155.0,36.26315789473684,92.05555555555556,"",798.1578947368421,655.578947368421,15.166666666666666,"",0,1,0,0,1,0
KENYA,2019-11-06,723.578947368421,628.4736842105264,10112.0,"",152.21052631578948,42.10526315789474,92.77777777777777,"",803.6842105263158,639.421052631579,14.0,"",0,1,0,0,1,0
SAUDI ARABIA,2019-08-13,903.9375,516.6875,10017.45,9272.607142857143,60.59375,85.06451612903226,162.90322580645162,"",1018.53125,782.25,2.0,"",0,1,0,0,1,0
SOUTH AFRICA,2019-05-22,578.8674698795181,436.0969696969697,10209.022727272728,9396.503225806451,127.2,35.34939759036145,68.37888198757764,"",737.5843373493976,460.5,1.0,"",1,1,0,0,0,0
SUDAN,2019-12-23,791.0,372.0,"","",62.0,77.0,130.0,"",914.0,680.0,"","",0,0,0,0,0,0
NEPAL,2019-03-01,511.0,408.0,"","",43.0,40.0,111.0,"",694.0,374.0,"","",0,0,0,0,0,0
HUNGARY,2019-12-19,447.77142857142854,414.9428571428571,10243.538461538461,10015.851851851852,42.5,42.1764705882353,70.5,"",525.4857142857143,393.7142857142857,"","",1,1,0,0,0,0
EGYPT,2019-02-06,612.0416666666666,422.1666666666667,10141.411764705883,"",46.34782608695652,77.0,128.2173913043478,"",692.6666666666666,539.1666666666666,4.5,"",0,1,0,0,1,0
TUNISIA,2019-05-06,633.9655172413793,423.1034482758621,10179.608695652174,9924.375,76.21739130434783,90.96551724137932,147.93103448275863,282.0,734.4137931034483,526.5172413793103,1.5,"",0,0,0,0,0,0
BELIZE,2019-01-07,743.0,713.0,10176.0,"",71.0,42.0,130.0,"",806.0,680.0,"","",1,1,0,0,1,0
NEW CALEDONIA,2019-07-01,706.7142857142857,656.1428571428571,10123.25,10075.0,100.0,52.166666666666664,89.83333333333333,193.0,777.1428571428571,649.0,19.333333333333332,"",0,1,0,0,0,0
MICRONESIA,2019-03-05,801.6,759.6,10106.666666666666,10090.5,124.0,57.2,103.8,208.0,843.8,766.6,107.5,"",0,1,0,0,0,0
VIETNAM,2019-03-10,740.1944444444445,665.75,10130.42857142857,9951.034482758621,91.5,38.0625,70.75,181.0,796.5555555555555,692.75,5.750000238418579,"",1,1,0,0,0,0
KIRIBATI,2019-07-22,839.0,757.3333333333334,10083.0,"",171.0,60.333333333333336,83.33333333333333,"",882.3333333333334,788.0,24.0,"",0,1,0,0,0,0
BERMUDA,2019-08-27,834.0,752.0,10170.0,"",63.0,55.0,79.5,"",863.5,801.5,"","",0,0,0,0,0,0
PANAMA,2019-09-08,800.4,753.8,10114.0,10048.5,69.0,35.0,77.8,"",878.0,757.0,8.500000476837158,"",1,1,0,0,1,0
PAPUA NEW GUINEA,2019-08-14,779.0,726.0,10120.0,10062.0,79.0,65.5,149.5,"",851.0,734.0,"","",0,1,0,0,0,0
GEORGIA,2019-02-10,408.84615384615387,382.46153846153845,10219.285714285714,9674.0,72.4,55.0,98.81818181818181,"",461.7692307692308,377.53846153846155,7.4,8.0,1,1,1,0,0,0
BULGARIA,2019-01-21,351.2352941176471,317.94117647058823,10188.166666666666,9342.75,84.17647058823529,67.07142857142857,128.14285714285714,250.0,420.3529411764706,300.29411764705884,2.6666666666666665,193.0,1,0,0,0,0,0
SAUDI ARABIA,2019-04-03,725.4516129032259,434.83870967741933,10104.05,9322.32142857143,57.58620689655172,65.03225806451613,135.32258064516128,263.6666666666667,841.6774193548387,589.1612903225806,"","",0,0,0,0,0,0
SINGAPORE,2019-02-14,836.6666666666666,732.3333333333334,"","",62.0,98.33333333333333,167.0,"",908.0,788.0,"","",0,0,0,0,0,0
IRAN,2019-05-22,716.1894736842105,523.7473684210527,10107.4,9146.7,60.08695652173913,71.54838709677419,137.59139784946237,268.0,809.0315789473684,610.2842105263157,19.175000023841857,"",0,1,0,0,1,0
PAPUA NEW GUINEA,2019-02-24,845.0,723.0,10095.0,10037.0,82.5,75.5,175.0,"",923.0,743.0,"","",0,0,0,0,0,0
EQUATORIAL GUINEA,2019-01-04,823.5,769.5,"",10088.0,45.0,39.5,80.0,"",889.0,752.0,"","",0,1,0,0,0,0
OMAN,2019-03-28,791.0,615.6315789473684,10142.53125,9855.058823529413,77.2,64.6842105263158,120.05555555555556,241.0,893.1578947368421,701.7105263157895,3.2222222222222223,"",0,0,0,0,0,0
MACEDONIA,2019-04-25,595.0526315789474,465.2105263157895,10223.2,9540.07142857143,112.52941176470588,43.666666666666664,65.0,"",714.7894736842105,461.4736842105263,"","",1,0,0,0,0,0
ROMANIA,2019-12-28,315.07975460122697,263.8703703703704,10225.213592233009,9676.731034482758,58.791666666666664,73.65644171779141,117.079754601227,194.1578947368421,355.73006134969324,284.29447852760734,4.753623133120329,34.56666666666667,1,1,1,1,0,0
NEPAL,2019-04-25,779.7142857142857,636.9285714285714,10071.285714285714,9089.153846153846,42.5,24.285714285714285,59.642857142857146,190.0,893.7142857142857,640.5,13.166666666666666,"",1,1,0,0,1,0
HAITI,2019-12-27,826.0,712.0,"","",55.0,47.0,99.0,"",896.0,770.0,"","",0,0,0,0,0,0
KIRIBATI,2019-04-01,831.5,778.25,10094.5,"",200.5,57.75,90.0,"",884.75,774.5,44.75,"",0,1,0,0,0,0
GAMBIA  THE,2019-04-13,757.0,562.0,"","","",96.0,130.0,"",932.0,662.0,"","",0,0,0,0,0,0
ANTARCTICA,2019-05-09,-101.40845070422536,5.885714285714286,9803.875,8974.6,97.53571428571429,156.42424242424244,219.984375,396.0,-57.816901408450704,-145.2394366197183,9.444444444444445,232.66666666666666,1,1,1,0,0,0
RWANDA,2019-08-29,720.0,581.25,"","",62.0,30.25,72.5,"",810.5,580.75,7.25,"",0,1,0,0,1,0
FRENCH SOUTHERN AND ANTARCTIC LANDS,2019-12-21,627.6666666666666,545.0,10080.0,10026.0,"",155.33333333333334,223.33333333333334,195.5,699.3333333333334,576.6666666666666,8.0,"",0,0,0,0,0,0
ARMENIA,2019-01-02,261.1333333333333,206.6,10256.6,8644.214285714286,107.81818181818181,32.9,47.7,"",376.06666666666666,192.53333333333333,3.5,51.0,0,0,1,0,0,0
BULGARIA,2019-10-26,541.5,417.875,10230.666666666666,9418.5,115.625,41.142857142857146,85.5,"",694.625,423.6875,"","",1,1,0,0,0,0
TANZANIA,2019-09-08,716.0,580.9333333333333,10181.0,9190.785714285714,95.26666666666667,85.73333333333333,171.53333333333333,181.0,814.4,631.8,8.0,"",1,1,0,0,1,0
JAPAN,2019-08-11,807.6056910569106,727.9146341463414,10068.387096774193,9950.818181818182,89.44067796610169,65.69918699186992,113.69795918367348,254.63636363636363,872.0081300813008,750.2276422764228,3.2695652173913046,"",1,1,0,0,1,0
FRENCH POLYNESIA,2019-02-07,807.4285714285714,722.1428571428571,10110.0,10079.666666666666,160.0,86.0,154.42857142857142,"",856.1428571428571,759.8571428571429,91.0,"",0,1,0,0,0,0
LEBANON,2019-04-09,634.3333333333334,523.0,10109.5,9571.5,46.333333333333336,39.333333333333336,93.33333333333333,"",732.0,551.6666666666666,"","",0,0,0,0,0,0
