COUNTRY,DT_REF,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FOG,RAIN,SNOW,HAIL,THUNDER,TORNADO
PANAMA,2019-03-20,845.5,730.1666666666666,10108.0,10008.0,70.4,47.333333333333336,116.0,"",927.1666666666666,753.1666666666666,20.0,"",0,0,0,0,0,0
GABON,2019-08-17,782.5555555555555,701.3333333333334,10139.0,9884.0,62.77777777777778,37.666666666666664,92.75,"",830.5555555555555,715.7777777777778,"","",0,0,0,0,0,0
ANTIGUA AND BARBUDA,2019-11-07,815.0,736.0,10139.0,10119.0,83.0,45.0,120.0,"",853.5,763.0,"","",0,0,0,0,0,0
WESTERN SAHARA,2019-02-15,651.0,419.3333333333333,10193.5,10179.0,44.0,104.66666666666667,182.0,352.0,753.6666666666666,585.3333333333334,"","",0,0,0,0,0,0
NAMIBIA,2019-03-04,817.0,451.2,10131.5,8942.4,373.0,65.33333333333333,109.46666666666667,180.0,955.8,667.0666666666667,55.0,"",0,0,0,0,0,0
LESOTHO,2019-05-07,629.0,479.0,"","",62.0,37.0,80.0,"",716.0,536.0,"","",0,0,0,0,0,0
BURUNDI,2019-03-10,765.0,666.0,"",9241.0,86.0,43.0,200.0,"",862.0,680.0,4.0,"",0,1,0,0,1,0
BULGARIA,2019-09-23,603.875,472.6875,10147.833333333334,9345.5,115.625,51.46666666666667,100.73333333333333,"",739.5,460.5625,"","",1,1,0,0,0,0
AZERBAIJAN,2019-04-30,647.9090909090909,498.6363636363636,10162.0,9742.5,102.4,47.0,85.0,"",756.0909090909091,535.2727272727273,391.0,"",0,1,0,0,0,0
VENEZUELA,2019-02-27,791.3333333333334,691.6666666666666,"","",61.666666666666664,47.0,90.0,"",854.0,728.0,"","",0,0,0,0,1,0
TONGA,2019-01-03,784.1666666666666,751.1666666666666,10075.25,"",100.16666666666667,45.833333333333336,93.6,"",853.1666666666666,751.8333333333334,162.25,"",0,1,0,0,0,0
MAURITIUS,2019-05-16,769.5,692.5,10162.4,9694.0,131.33333333333334,49.5,84.83333333333333,"",844.1666666666666,693.6666666666666,7.0,"",0,0,0,0,0,0
LATVIA,2019-09-02,636.4583333333334,570.5,10133.142857142857,10041.333333333334,106.34782608695652,59.333333333333336,106.66666666666667,"",731.5,553.4583333333334,"","",0,1,0,0,1,0
BHUTAN,2019-06-05,733.0,525.0,"","",60.0,70.0,150.0,210.0,842.0,590.0,"","",0,0,0,0,0,0
BANGLADESH,2019-06-27,851.6666666666666,795.7666666666667,10000.862068965518,9984.862068965518,30.533333333333335,24.8,54.266666666666666,"",913.5,806.1,107.0999984741211,"",0,1,0,0,1,0
WESTERN SAHARA,2019-10-01,727.0,647.0,10147.0,10132.0,30.0,83.0,125.0,161.0,789.0,672.0,"","",1,0,0,0,0,0
JAPAN,2019-08-02,836.1155378486055,749.816,10103.632258064516,9985.77922077922,86.31535269709543,58.69721115537848,109.128,255.0625,912.0358565737051,769.847389558233,14.026315722549171,"",1,1,0,0,1,0
VENEZUELA,2019-10-31,835.25,723.75,"","",62.0,39.333333333333336,70.0,"",900.5,761.0,"","",0,0,0,0,0,0
PALAU - TRUST TERRITORY OF THE PACIFIC ISLANDS,2019-07-12,792.0,748.0,"",10022.0,130.0,98.0,233.0,350.0,842.0,752.0,190.0,"",0,1,0,0,0,0
CZECH REPUBLIC,2019-04-02,464.3414634146341,294.4878048780488,10146.260869565218,9528.575757575758,185.71428571428572,78.75,134.525,267.3333333333333,591.9756097560976,313.1219512195122,157.0,283.6666666666667,0,0,0,0,0,0
FRENCH POLYNESIA,2019-01-04,796.2857142857143,724.7142857142857,10082.333333333334,10052.0,96.33333333333333,81.85714285714286,142.42857142857142,192.0,849.0,754.8571428571429,76.6,"",0,1,0,0,0,0
SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,2019-03-16,454.0,382.0,10058.0,10056.5,"",169.5,264.0,"",489.5,424.5,"","",0,0,0,0,0,0
WESTERN SAMOA,2019-04-16,748.1,644.8571428571429,10092.333333333334,10009.0,98.5,31.571428571428573,53.285714285714285,"",884.5555555555555,766.6666666666666,35.666666666666664,"",0,0,0,0,0,0
SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,2019-02-24,399.0,325.0,9978.0,9976.5,"",73.5,149.5,"",461.5,357.0,"","",0,0,0,0,0,0
KIRIBATI,2019-11-25,824.0,761.0,10072.0,"",169.66666666666666,48.333333333333336,80.0,"",886.3333333333334,766.3333333333334,12.5,"",0,1,0,0,0,0
NEPAL,2019-06-29,761.0,685.0,"","",43.0,40.0,99.0,"",842.0,698.0,24.0,"",0,1,0,0,0,0
PAKISTAN,2019-08-31,852.7948717948718,689.5897435897435,9986.842105263158,9181.115384615385,30.0,27.974358974358974,69.24324324324324,"",948.3076923076923,772.9230769230769,100.9999942779541,"",0,1,0,0,1,0
SAO TOME AND PRINCIPE,2019-02-16,802.0,784.0,"","",52.0,76.0,159.0,"",842.0,734.0,"","",0,1,0,0,1,0
CHRISTMAS ISLAND,2019-10-29,765.0,685.0,"","",62.0,92.0,130.0,"",810.0,734.0,"","",0,0,0,0,0,0
KAZAKHSTAN,2019-06-06,644.7894736842105,462.06024096385545,10087.187969924813,9658.86013986014,127.30526315789474,79.60144927536231,127.53623188405797,293.625,759.2163742690059,533.187134502924,1.0,5.333333333333333,0,1,0,1,1,0
POLAND,2019-04-04,524.5308641975308,298.962962962963,10077.245283018869,9813.375,139.1818181818182,110.64197530864197,166.60493827160494,306.2142857142857,633.6913580246913,415.358024691358,0.0,575.0,1,1,1,0,0,0
NEW CALEDONIA,2019-11-26,778.5,654.375,10121.0,10073.75,110.5,116.14285714285714,157.42857142857142,267.3333333333333,845.625,713.375,"","",0,0,0,0,0,0
GUADELOUPE,2019-11-15,776.0,716.0,10122.0,"",78.0,45.0,130.0,"",867.0,705.0,8.0,"",0,0,0,0,0,0
SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,2019-03-29,406.0,335.0,10066.0,10065.0,"",119.5,189.5,"",450.5,372.5,"","",0,0,0,0,0,0
ST. HELENA,2019-07-14,619.3333333333334,516.3333333333334,10147.0,9860.5,136.5,128.66666666666666,160.0,"",656.6666666666666,584.6666666666666,12.0,"",0,1,1,0,0,0
BERMUDA,2019-12-08,638.0,542.0,"","",60.0,102.0,181.0,270.0,693.0,590.0,22.0,"",0,1,0,0,0,0
SURINAME,2019-07-23,828.5,737.5,10131.0,"",69.5,39.0,99.0,"",905.0,761.0,63.0,"",0,0,0,0,0,0
NETHERLANDS ANTILLES,2019-12-14,813.0,735.0,10132.5,10125.0,88.33333333333333,100.25,134.0,204.0,865.5,765.5,22.250000953674316,"",0,1,0,0,0,0
GAMBIA  THE,2019-01-26,781.0,531.0,10132.0,"",62.0,56.0,111.0,"",941.0,633.0,"","",0,0,0,0,0,0
ESTONIA,2019-03-24,384.0,284.0833333333333,10103.8,10057.1,152.5,117.08695652173913,169.82608695652175,265.25,442.0416666666667,339.6666666666667,0.0,"",0,1,1,0,0,0
SWAZILAND,2019-02-26,779.8333333333334,656.0,"",8774.0,109.0,42.166666666666664,78.33333333333333,369.0,905.0,665.0,"","",0,0,0,0,0,0
PUERTO RICO,2019-06-23,826.2727272727273,736.2,10187.25,10180.5,100.0,46.0,132.85714285714286,200.0,868.6363636363636,775.2727272727273,"","",0,0,0,0,0,0
ISRAEL,2019-07-25,847.2222222222222,591.8888888888889,10071.5,9768.166666666666,65.5,62.375,105.75,"",955.6666666666666,735.3333333333334,"","",0,0,0,0,0,0
MALAWI,2019-03-22,789.0,699.0,"","",84.0,72.0,130.0,"",824.0,633.0,"","",0,0,0,0,0,0
ZIMBABWE,2019-06-28,556.0,353.0,"","",74.0,35.0,60.0,"",687.0,428.0,"","",0,0,0,0,0,0
ANTIGUA AND BARBUDA,2019-02-10,769.5,685.0,10168.5,10150.0,99.0,54.5,150.0,"",810.5,723.5,2.0,"",0,1,0,0,0,0
TURKEY,2019-08-22,794.2554744525547,593.7372262773723,10115.36507936508,9560.141025641025,91.95620437956204,53.737226277372265,101.99270072992701,182.70422535211267,877.4306569343066,668.1167883211679,23.428571428571427,4.0,1,1,0,0,1,0
FRENCH POLYNESIA,2019-05-18,789.0,715.4285714285714,10144.833333333334,10114.166666666666,178.42857142857142,77.71428571428571,121.57142857142857,"",840.0,751.1428571428571,4.0,"",0,1,0,0,0,0
ARUBA,2019-10-03,857.0,762.0,10111.0,10107.0,135.0,128.0,190.0,"",914.0,817.0,"","",0,1,0,0,0,0
EUROPA ISLAND,2019-06-26,749.0,628.0,10208.0,"","",130.0,163.0,272.0,792.0,705.0,"","",0,0,0,0,0,0
QATAR,2019-05-23,910.625,573.875,10078.5,10074.0,97.5,60.375,106.125,190.0,1052.5,785.75,"","",0,0,0,0,0,0
SLOVENIA,2019-05-01,528.05,396.2352941176471,10124.625,9499.90909090909,194.8235294117647,46.64705882352941,95.76470588235294,164.4,654.05,408.2,10.0,331.0,1,1,1,0,0,0
ARGENTINA,2019-09-17,556.1194029850747,357.2985074626866,10134.183333333332,9762.287878787878,104.19402985074628,74.46268656716418,144.02985074626866,302.7142857142857,708.179104477612,424.2089552238806,17.8,"",1,1,1,0,1,0
GUADELOUPE,2019-04-02,775.0,688.0,"","",88.0,81.0,171.0,"",860.0,689.0,8.0,"",0,1,0,0,0,0
ST. KITTS AND NEVIS,2019-02-16,809.0,710.5,10172.0,10115.0,93.0,79.0,125.0,"",854.0,747.5,"","",0,0,0,0,0,0
ETHIOPIA,2019-05-04,715.0,344.0,"","",62.0,73.0,130.0,"",842.0,572.0,"","",0,0,0,0,0,0
CHRISTMAS ISLAND,2019-11-08,779.0,722.0,"","",62.0,63.0,99.0,"",824.0,752.0,"","",0,0,0,0,0,0
VENEZUELA,2019-07-08,802.75,713.75,"","",61.0,59.5,108.0,"",851.0,752.0,"","",0,1,0,0,1,0
VIETNAM,2019-07-13,862.7837837837837,769.8108108108108,10049.586206896553,9880.633333333333,100.27027027027027,56.96875,90.0,260.0,931.0540540540541,809.4054054054054,24.25000011920929,"",0,1,0,0,1,0
BENIN,2019-10-18,792.3333333333334,740.0,10101.333333333334,9825.0,60.5,34.5,78.33333333333333,"",886.3333333333334,735.8333333333334,10.0,"",0,1,0,0,1,0
HUNGARY,2019-08-12,774.2727272727273,658.3939393939394,10134.24,9919.346153846154,60.625,39.125,85.5625,214.5,916.5151515151515,656.1212121212121,"","",0,0,0,0,0,0
COSTA RICA,2019-11-15,767.25,698.75,10122.0,9580.0,68.5,53.25,102.5,"",847.0,665.75,22.666666666666668,"",1,1,0,0,1,0
SLOVAKIA,2019-02-12,317.2903225806452,223.58064516129033,10224.529411764706,9566.44,125.75,123.83870967741936,214.09677419354838,305.5263157894737,353.7096774193548,278.4516129032258,7.3,338.6666666666667,1,1,1,0,0,0
GABON,2019-11-18,812.0,737.5,10096.5,9843.5,60.7,29.0,72.5,"",883.0,723.6,47.5,"",1,0,0,0,1,0
SINGAPORE,2019-01-07,841.6666666666666,754.6666666666666,"","",62.333333333333336,91.33333333333333,143.33333333333334,"",902.0,794.0,"","",0,0,0,0,0,0
RWANDA,2019-04-16,700.25,614.25,"","",60.75,28.75,100.0,738.0,792.5,570.75,10.25,"",0,1,0,0,1,0
ANGUILLA,2019-12-03,809.5,739.0,10155.0,10113.0,128.0,77.5,99.0,"",856.5,736.5,44.0,"",0,1,0,0,1,0
MOROCCO,2019-04-14,687.7407407407408,419.8076923076923,10160.866666666667,9612.0,68.96,55.666666666666664,110.07692307692308,222.5,846.0370370370371,504.5925925925926,"","",1,0,0,0,0,0
UNITED STATES,2019-03-01,370.3868173258004,289.7029438001784,10199.058564231738,9755.917282127031,84.02980903586399,48.94675740592474,111.17692621280065,216.134670487106,467.86473247927654,286.3694915254237,15.638573810385731,109.89682539682539,1,1,1,0,1,0
BAHRAIN,2019-06-19,961.0,708.0,"","","",185.0,251.0,"",1015.0,914.0,"","",0,0,0,0,0,0
NORFOLK ISLAND,2019-06-05,652.0,550.0,"","",62.0,169.0,280.0,441.0,698.0,608.0,"","",0,1,0,0,0,0
BENIN,2019-11-07,778.1666666666666,725.0,10098.333333333334,9822.166666666666,50.333333333333336,32.166666666666664,55.333333333333336,"",839.6666666666666,729.8333333333334,"","",1,0,0,0,0,0
NIGERIA,2019-10-28,760.3,704.0,10113.857142857143,10044.0,56.8,53.3,126.9,"",827.5,705.2,"","",0,1,0,0,1,0
CENTRAL AFRICAN REPUBLIC,2019-10-01,730.0,701.6666666666666,10098.0,9342.0,67.0,61.666666666666664,100.33333333333333,"",807.6666666666666,689.0,119.66666666666667,"",1,1,0,0,1,0
PARAGUAY,2019-01-15,854.5238095238095,728.5714285714286,10101.57142857143,9915.333333333334,118.57142857142857,57.80952380952381,106.52380952380952,"",946.047619047619,760.0952380952381,20.5,"",0,1,0,0,1,0
FRENCH POLYNESIA,2019-11-28,788.4285714285714,724.8571428571429,10122.166666666666,10091.5,138.14285714285714,73.0,127.0,"",839.2857142857143,741.4285714285714,35.5,"",0,1,0,0,0,0
FIJI,2019-04-06,806.5454545454545,754.4545454545455,10121.181818181818,10090.875,106.0,48.27272727272727,80.0909090909091,"",886.0,747.3636363636364,1.0,"",1,1,0,0,1,0
EL SALVADOR,2019-06-02,817.4,750.2,"","",65.2,34.0,73.8,"",873.4,745.6,2.0,"",0,1,0,0,1,0
SAO TOME AND PRINCIPE,2019-06-06,786.0,734.0,"","",62.0,62.0,190.0,"",824.0,752.0,"","",0,0,0,0,0,0
KIRIBATI,2019-12-19,843.0,766.5,10068.5,"",213.0,50.25,100.0,"",890.25,784.5,"","",0,0,0,0,0,0
HONG KONG,2019-11-24,769.0,642.0,"","",56.0,67.0,99.0,"",824.0,682.0,"","",0,0,0,0,0,0
KENYA,2019-07-24,691.6363636363636,584.4090909090909,10147.0,"",149.9090909090909,49.22727272727273,95.66666666666667,"",773.4090909090909,609.5909090909091,13.333333333333334,"",1,1,0,0,1,0
BULGARIA,2019-06-06,654.2941176470588,593.9411764705883,10142.333333333334,9343.75,81.0,50.8,104.4,"",754.3529411764706,566.1764705882352,8.4,"",1,1,0,0,1,0
CHRISTMAS ISLAND,2019-10-13,763.0,702.0,"","",62.0,129.0,159.0,"",806.0,734.0,"","",0,0,0,0,0,0
AMERICAN SAMOA,2019-05-10,817.0,740.0,10105.0,10101.0,110.0,81.0,119.5,"",844.5,768.0,2.0,"",0,1,0,0,0,0
PALAU - TRUST TERRITORY OF THE PACIFIC ISLANDS,2019-12-11,816.0,745.0,"",10027.0,147.0,57.0,99.0,"",878.0,739.0,2.0,"",0,0,0,0,0,0
HONDURAS,2019-03-07,787.2,661.6,10167.818181818182,9706.9,65.8,84.66666666666667,143.86666666666667,251.0,875.2,695.0,36.0,"",0,0,0,0,0,0
COLOMBIA,2019-05-08,764.2142857142857,701.3928571428571,10096.933333333332,9360.291666666666,63.607142857142854,51.392857142857146,103.03571428571429,223.33333333333334,854.2142857142857,703.8214285714286,79.33333333333333,"",1,1,0,0,1,0
BANGLADESH,2019-11-02,788.4411764705883,719.2941176470588,10106.60606060606,10089.30303030303,28.352941176470587,7.117647058823529,29.04,"",898.7058823529412,716.9411764705883,"","",1,0,0,0,0,0
SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,2019-04-20,320.0,271.0,9736.5,9735.5,"",114.0,275.0,"",360.5,278.5,"","",0,0,0,0,0,0
BELIZE,2019-06-12,855.0,783.0,10132.0,"",95.0,68.0,89.0,"",896.0,810.0,"","",0,1,0,0,0,0
WESTERN SAMOA,2019-09-11,828.5,749.5,10136.0,"",110.5,69.5,139.5,"",889.0,745.5,"","",0,0,0,0,0,0
BHUTAN,2019-08-24,700.0,590.0,"","",49.0,46.0,99.0,"",752.0,626.0,"","",0,0,0,0,0,0
NETHERLANDS,2019-05-08,813.0,716.0,"","",63.0,149.0,186.5,243.0,869.0,776.5,"","",0,1,0,0,0,0
GUYANA,2019-09-29,839.25,762.75,10117.5,"",69.75,79.33333333333333,138.66666666666666,"",899.0,748.75,53.666666666666664,"",0,1,0,0,1,0
SURINAME,2019-07-31,814.0,741.0,"","",67.5,37.5,80.0,"",907.5,752.0,4.0,"",0,1,0,0,1,0
GUYANA,2019-06-21,825.4,765.2,10153.5,"",66.4,80.0,133.5,"",880.2,755.0,8.333333333333334,"",0,1,0,0,0,0
CROATIA,2019-08-13,786.4285714285714,640.1904761904761,10110.90322580645,9863.441176470587,135.92857142857142,59.926829268292686,106.29268292682927,220.0,853.9047619047619,710.6666666666666,2.0,"",1,1,0,0,1,0
NORTHERN MARIANA ISLANDS,2019-05-10,843.5,731.75,10155.0,9997.666666666666,77.5,98.5,140.0,171.0,892.5,779.0,12.0,"",0,1,0,0,0,0
WALLIS AND FUTUNA,2019-09-21,798.5,708.0,10131.0,10093.0,311.0,69.5,91.5,289.0,846.5,773.0,4.0,"",0,1,0,0,0,0
GERMANY,2019-04-25,601.2,426.7857142857143,10077.125,"",60.355555555555554,75.84057971014492,145.17391304347825,227.12820512820514,728.7285714285714,454.22857142857146,6.0,"",1,1,0,0,1,0
NORTHERN MARIANA ISLANDS,2019-02-05,789.0,717.0,10155.0,9984.5,85.0,128.0,165.0,260.0,847.5,751.0,"","",0,1,0,0,0,0
CHRISTMAS ISLAND,2019-05-29,786.0,729.0,"","","",107.0,130.0,"",806.0,770.0,"","",0,0,0,0,0,0
VIRGIN ISLANDS (BRITISH),2019-12-14,831.0,731.0,"","",236.0,94.0,111.0,"",860.0,788.0,"","",0,1,0,0,0,0
TURKS AND CAICOS ISLANDS,2019-06-27,852.0,771.5,"","",62.0,110.5,135.0,"",887.0,824.0,"","",0,1,0,0,0,0
AMERICAN SAMOA,2019-02-06,844.0,760.0,10060.0,10056.0,105.0,88.0,129.0,249.0,868.0,801.5,11.0,"",0,1,0,0,0,0
SOLOMON ISLANDS,2019-06-10,814.2,775.6,10102.4,"",120.2,36.8,78.0,"",869.6,771.4,115.0,"",0,1,0,0,0,0
ST. VINCENT AND THE GRENADINES,2019-02-09,842.0,680.0,"","",62.0,75.0,99.0,"",860.0,806.0,"","",0,0,0,0,0,0
DOMINICAN REPUBLIC,2019-06-08,822.3333333333334,749.75,10154.0,"",74.58333333333333,61.45454545454545,119.27272727272727,"",898.8333333333334,738.1666666666666,89.0,"",0,1,0,0,1,0
BELIZE,2019-02-19,828.0,750.0,10133.0,"",82.0,60.0,99.0,"",900.0,774.0,"","",0,0,0,0,0,0
LATVIA,2019-04-10,351.0,298.0952380952381,10154.05,10064.1,60.666666666666664,56.391304347826086,84.26086956521739,121.9090909090909,382.5652173913044,319.95652173913044,"","",0,1,1,0,0,0
MADAGASCAR,2019-08-30,732.0666666666667,620.7692307692307,10163.0,9922.285714285714,158.06666666666666,69.35714285714286,112.07142857142857,"",835.2666666666667,623.1333333333333,9.25,"",1,1,0,0,0,0
SLOVAKIA,2019-08-02,654.0322580645161,559.4516129032259,10123.35294117647,9519.0,176.35714285714286,41.54838709677419,93.80645161290323,155.0,750.6774193548387,562.1935483870968,1.0,"",1,1,0,0,1,0
UGANDA,2019-05-28,734.0,653.8,"",9058.0,73.6,29.6,51.6,"",795.8,657.4,2.0,"",1,1,0,0,1,0
UGANDA,2019-02-22,745.5555555555555,627.3333333333334,"",8921.75,94.66666666666667,56.77777777777778,79.11111111111111,"",817.3333333333334,628.0,92.5,"",0,1,0,1,1,0
KYRGYZSTAN,2019-04-25,452.6666666666667,403.22222222222223,10245.5,8659.0,83.4,37.57142857142857,61.142857142857146,"",502.6666666666667,412.77777777777777,"","",0,1,1,0,0,0
ETHIOPIA,2019-03-01,767.2727272727273,501.0,10154.0,8036.5,160.63636363636363,56.666666666666664,77.83333333333333,"",850.1818181818181,570.8181818181819,"","",0,0,0,0,0,0
MONGOLIA,2019-06-22,709.9032258064516,446.43548387096774,10070.0,8593.733333333334,262.2096774193548,64.625,111.41071428571429,"",831.1774193548387,573.9516129032259,20.666666666666668,"",1,1,0,1,1,0
VIRGIN ISLANDS (U.S.),2019-07-12,827.8,719.0,10153.25,10135.0,100.0,50.2,139.66666666666666,220.0,867.4,791.4,48.0,"",0,1,0,0,0,0
HONG KONG,2019-07-12,876.0,769.0,"","",64.0,115.0,159.0,"",914.0,842.0,13.0,"",0,0,0,0,0,0
COSTA RICA,2019-04-30,809.75,675.25,10096.25,9557.75,77.5,123.75,180.5,319.6666666666667,891.5,743.0,1.0,"",0,1,0,0,0,0
ESTONIA,2019-02-08,343.5416666666667,318.5,10069.35,10022.35,62.625,113.78260869565217,155.34782608695653,281.0,368.2083333333333,312.6666666666667,2.3333333333333335,97.05263157894737,1,1,1,0,0,0
CANADA,2019-02-02,14.510982658959538,-48.46674445740957,10149.880466472303,9773.781411359725,102.06692913385827,85.78605200945627,143.3204005006258,239.60747663551402,96.60115606936417,-52.35069444444444,14.417098470302443,116.92993630573248,1,1,1,0,0,0
NICARAGUA,2019-06-08,830.1666666666666,751.3333333333334,"","",54.0,27.5,60.666666666666664,"",893.0,764.0,"","",0,1,0,0,1,0
INDIA,2019-08-29,835.7934782608696,761.5326086956521,10044.119047619048,9480.5,28.304347826086957,27.75,59.593023255813954,220.375,908.2608695652174,765.1467391304348,43.82352935566622,"",1,1,0,0,1,0
ST. LUCIA,2019-10-30,807.0,763.0,10107.0,10099.0,80.5,42.5,125.5,"",862.5,744.0,96.0,"",0,1,0,0,1,0
CYPRUS,2019-08-25,846.7857142857143,676.8571428571429,10089.5,10006.3,62.57142857142857,53.5,120.35714285714286,"",940.0714285714286,749.5714285714286,0.0,"",1,0,0,0,0,0
COMOROS,2019-11-22,863.0,738.0,10099.0,10065.0,112.0,94.0,140.0,"",945.0,779.0,75.0,"",0,0,0,0,0,0
AFGHANISTAN,2019-12-05,471.14285714285717,245.42857142857142,10219.5,7658.0,79.28571428571429,31.714285714285715,76.42857142857143,"",608.5714285714286,337.42857142857144,0.0,"",1,1,1,0,0,0
FRENCH SOUTHERN AND ANTARCTIC LANDS,2019-06-12,587.5,530.75,10121.25,10058.5,"",160.75,234.25,349.6666666666667,633.5,533.0,3.0,"",0,0,0,0,0,0
MAYOTTE,2019-02-02,833.0,765.0,"","",69.0,60.0,99.0,"",883.0,"",75.0,"",0,1,0,0,0,0
AUSTRALIA,2019-12-04,716.8825910931174,463.5660377358491,10099.035897435897,9918.266666666666,73.82758620689656,88.3744939271255,150.97341513292434,301.5,831.8259109311741,584.0242914979757,5.627906976744186,"",1,1,1,0,0,0
DOMINICAN REPUBLIC,2019-06-22,845.1666666666666,762.4166666666666,10187.375,"",66.33333333333333,75.33333333333333,128.66666666666666,"",925.25,750.8333333333334,"","",0,0,0,0,0,0
GUAM,2019-04-15,816.0,717.5,10125.666666666666,9978.0,100.0,107.0,190.66666666666666,240.0,866.3333333333334,773.0,3.0,"",0,1,0,0,0,0
CHILE,2019-11-09,616.2592592592592,436.77777777777777,10154.333333333334,9869.052631578947,67.4,71.74074074074075,123.51851851851852,251.0,716.2592592592592,508.6666666666667,"","",1,1,0,0,0,0
SLOVENIA,2019-04-13,418.1,344.6470588235294,10172.75,9528.636363636364,83.58823529411765,37.294117647058826,75.94117647058823,146.23076923076923,475.15,377.35,15.125,531.5,1,1,1,0,0,0
WESTERN SAHARA,2019-11-08,690.6666666666666,575.3333333333334,10170.5,10154.5,42.0,162.0,224.66666666666666,313.5,750.3333333333334,647.6666666666666,"","",0,0,0,0,0,0
BRAZIL,2019-06-26,705.6435643564356,576.7884231536926,10153.909523809523,9669.62910798122,64.04716981132076,38.51919191919192,85.76091476091476,182.34491978609626,818.7227722772277,612.5544554455446,28.49999936421712,"",1,1,0,0,1,0
MIDWAY ISLANDS,2019-04-15,735.0,685.0,10225.0,10221.0,88.0,43.0,99.0,"",770.0,700.0,"","",0,1,0,0,0,0
NORFOLK ISLAND,2019-12-12,663.0,556.0,"","",62.0,47.0,111.0,"",739.0,603.0,"","",0,0,0,0,0,0
BRUNEI,2019-07-06,847.0,740.0,"","",62.0,27.0,60.0,"",923.0,759.0,"","",0,0,0,0,0,0
WESTERN SAMOA,2019-06-09,806.5,766.5,10120.0,"",93.0,48.0,94.0,"",886.0,756.5,7.5,"",0,1,0,0,1,0
TRINIDAD AND TOBAGO,2019-07-06,823.0,729.0,10160.5,10138.0,66.5,59.5,125.0,"",893.5,771.0,74.0,"",0,1,0,0,0,0
GABON,2019-02-08,819.0,754.1428571428571,10090.0,9839.0,62.142857142857146,41.25,87.0,"",885.0,749.1428571428571,83.0,"",0,1,0,0,1,0
